Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
12/7/2018,14:13:42,1,67229,Male,Web,Member,Home & Furniture,Towels,228,4,0.3,120.6,12.1,Medium,credit_card
1/21/2018,21:59:17,8,83381,Male,Web,Member,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,High,credit_card
11/18/2018,12:33:16,6,64644,Male,Web,Member,Home & Furniture,Beds,78,5,0.4,15.6,1.6,High,credit_card
5/7/2018,11:26:23,3,77164,Male,Web,Member,Home & Furniture,Dinning Tables,119,4,0.4,20,2,Medium,credit_card
2/13/2018,18:46:15,7,62485,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.2,40.3,4,Medium,e_wallet
11/9/2018,16:47:32,1,77690,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,35,3.5,Medium,credit_card
8/16/2018,18:06:03,10,99762,Female,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.2,46.4,4.6,Medium,credit_card
5/18/2018,13:05:34,7,86597,Male,Web,Guest,Home & Furniture,Sofa Covers,216,3,0.3,103.6,10.4,Medium,money_order
12/3/2018,21:20:15,2,87386,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.4,122.6,12.3,Medium,credit_card
12/28/2018,23:17:35,5,76867,Female,Web,Member,Home & Furniture,Curtains,34,1,0.3,17,1.7,Medium,credit_card
3/7/2018,16:22:40,6,63596,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,138.9,13.9,Low,credit_card
8/5/2018,12:14:18,1,61769,Male,Web,Member,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,Low,credit_card
2/12/2018,18:42:37,10,92025,Male,Web,Member,Home & Furniture,Beds,78,5,0.3,15.6,1.6,Medium,money_order
12/15/2018,20:56:24,6,99593,Male,Web,Member,Home & Furniture,Dinning Tables,119,3,0.2,35.4,3.5,Medium,credit_card
5/12/2018,9:01:28,4,90315,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.4,39,3.9,High,money_order
2/19/2018,10:35:43,7,94359,Male,Web,Guest,Home & Furniture,Umbrellas,70,1,0.3,70,7,Medium,e_wallet
7/12/2018,10:47:10,2,88096,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.4,42.4,4.2,Medium,money_order
11/25/2018,10:26:55,1,96316,Male,Web,Guest,Home & Furniture,Sofa Covers,216,4,0.2,118.7,11.9,Medium,credit_card
7/18/2018,1:31:01,3,71560,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,126.8,12.7,Medium,credit_card
12/23/2018,13:43:42,7,77724,Male,Web,Member,Home & Furniture,Curtains,34,1,0.4,34,3.4,High,credit_card
9/24/2018,14:42:17,8,97297,Male,Web,Member,Home & Furniture,Towels,228,3,0.2,141.2,14.1,Medium,credit_card
12/28/2018,15:20:28,5,76562,Male,Web,Guest,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,High,credit_card
6/30/2018,10:48:02,9,63744,Male,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,Medium,credit_card
6/2/2018,16:53:24,9,99130,Male,Web,Guest,Home & Furniture,Dinning Tables,119,5,0.3,9.3,0.9,Medium,credit_card
9/11/2018,16:55:26,10,97140,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2,Medium,money_order
1/3/2018,15:46:55,5,98196,Female,Mobile,Member,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3,Medium,debit_card
10/28/2018,11:19:31,10,85126,Male,Web,Guest,Home & Furniture,Dinner Crockery,133,4,0.2,47.7,4.8,Medium,debit_card
5/14/2018,12:51:53,7,76833,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.3,103.6,10.4,Medium,credit_card
4/14/2018,12:09:35,10,84272,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.4,105.7,10.6,Medium,credit_card
11/10/2018,14:52:35,2,65940,Male,Web,Member,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,Medium,credit_card
12/18/2018,12:25:53,8,79545,Male,Web,Guest,Home & Furniture,Towels,228,1,0.3,134.3,13.4,Medium,credit_card
12/21/2018,22:29:44,1,71027,Female,Web,Member,Home & Furniture,Sofas,67,5,0.3,13.4,1.3,Medium,money_order
11/9/2018,14:08:38,6,66110,Female,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,Medium,money_order
11/2/2018,13:49:39,4,84128,Female,Web,Member,Home & Furniture,Dinning Tables,119,5,0.3,21.2,2.1,Medium,credit_card
8/27/2018,10:29:12,2,95882,Female,Web,Member,Home & Furniture,Shoe Rack,124,3,0.3,25.4,2.5,Medium,e_wallet
3/20/2018,9:56:32,3,98703,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,70,7,Medium,credit_card
12/19/2018,14:32:34,5,97926,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,51.7,5.2,High,credit_card
10/6/2018,16:17:53,8,86618,Female,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,Medium,e_wallet
11/1/2018,22:00:33,4,87532,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3,Medium,credit_card
4/30/2018,20:10:39,1,60018,Male,Web,Member,Home & Furniture,Curtains,34,1,0.2,34,3.4,Medium,credit_card
4/24/2018,15:40:54,2,61997,Female,Web,Member,Home & Furniture,Towels,228,1,0.3,134.3,13.4,Medium,credit_card
6/17/2018,13:23:11,1,60472,Male,Web,Member,Home & Furniture,Sofas,67,3,0.2,22.3,2.2,Medium,money_order
8/21/2018,23:24:32,10,61319,Female,Web,Member,Home & Furniture,Beds,78,5,0.3,15.6,1.6,Low,money_order
10/19/2018,18:43:05,3,98754,Female,Web,Member,Home & Furniture,Dinning Tables,119,4,0.4,20,2,Medium,credit_card
10/4/2018,14:44:40,1,95967,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,29.1,2.9,Medium,credit_card
9/9/2018,13:46:56,8,83845,Female,Web,Member,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3,Medium,credit_card
6/5/2018,14:14:30,5,86086,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,47.7,4.8,High,credit_card
6/19/2018,23:57:46,4,96832,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.3,116.6,11.7,Medium,credit_card
8/7/2018,6:05:06,7,92932,Female,Mobile,Member,Home & Furniture,Bed Sheets,211,5,0.2,109.9,11,Medium,money_order
2/21/2018,22:15:00,10,64450,Male,Web,Member,Home & Furniture,Curtains,34,3,0.3,11.3,1.1,Medium,credit_card
12/2/2018,13:20:21,9,76511,Male,Web,Member,Home & Furniture,Towels,228,1,0.3,136.6,13.7,Medium,credit_card
10/28/2018,17:11:29,1,72275,Male,Web,Member,Home & Furniture,Sofas,67,3,0.2,22.3,2.2,Medium,e_wallet
10/23/2018,14:28:22,5,64334,Female,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,High,e_wallet
9/15/2018,20:23:05,6,66814,Female,Web,Member,Home & Furniture,Dinning Tables,119,3,0.3,28.3,2.8,Medium,money_order
7/13/2018,6:23:26,5,92741,Female,Web,Member,Home & Furniture,Shoe Rack,124,3,0.2,36.6,3.7,High,credit_card
10/15/2018,8:21:27,10,78439,Female,Mobile,Member,Home & Furniture,Umbrellas,70,1,0.4,35,3.5,Medium,credit_card
3/6/2018,9:00:51,1,95952,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,Low,credit_card
6/1/2018,10:24:03,3,63122,Female,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,127.4,12.7,Medium,money_order
6/16/2018,15:07:24,8,84570,Female,Web,Member,Home & Furniture,Bed Sheets,211,4,0.2,114.1,11.4,High,credit_card
6/15/2018,14:23:16,4,95627,Female,Web,Member,Home & Furniture,Curtains,34,4,0.3,8.5,0.9,Medium,credit_card
5/16/2018,22:52:41,3,91657,Female,Web,Member,Home & Furniture,Towels,228,4,0.2,138.9,13.9,Medium,credit_card
2/13/2018,14:00:56,8,97238,Female,Web,Member,Home & Furniture,Sofas,67,1,0.2,33.5,3.4,Medium,money_order
5/22/2018,12:32:24,7,71858,Female,Web,Member,Home & Furniture,Beds,78,4,0.2,19.5,2,Low,credit_card
5/28/2018,16:33:20,8,87313,Male,Web,Guest,Home & Furniture,Dinning Tables,119,5,0.2,27.1,2.7,Medium,credit_card
7/21/2018,14:00:52,10,90033,Male,Web,Guest,Home & Furniture,Shoe Rack,124,4,0.4,24.2,2.4,Medium,credit_card
9/28/2018,23:42:47,8,86578,Male,Web,Member,Home & Furniture,Umbrellas,70,5,0.3,14,1.4,High,money_order
5/5/2018,17:00:44,1,64861,Male,Web,Guest,Home & Furniture,Dinner Crockery,133,4,0.3,26.4,2.6,Medium,credit_card
4/25/2018,14:28:30,7,72693,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,123,12.3,Medium,credit_card
2/13/2018,2:23:07,4,81166,Female,Web,Member,Home & Furniture,Bed Sheets,211,3,0.3,99.4,9.9,High,credit_card
10/6/2018,19:08:58,3,86796,Male,Web,Member,Home & Furniture,Curtains,34,3,0.3,11.3,1.1,High,credit_card
11/22/2018,20:38:11,2,77115,Male,Web,Member,Home & Furniture,Towels,228,5,0.2,136.6,13.7,Medium,credit_card
12/20/2018,22:32:03,7,71401,Male,Web,Guest,Home & Furniture,Sofas,67,1,0.2,67,6.7,Medium,credit_card
4/28/2018,22:27:46,2,99300,Male,Web,Member,Home & Furniture,Beds,78,1,0.2,78,7.8,Medium,credit_card
6/7/2018,16:03:14,2,98989,Female,Web,Member,Home & Furniture,Dinning Tables,119,5,0.2,33.1,3.3,Low,money_order
8/11/2018,14:23:30,7,70391,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.2,37.8,3.8,Medium,debit_card
10/13/2018,13:34:48,8,74973,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,70,7,Medium,e_wallet
4/6/2018,9:16:31,6,89760,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,Medium,credit_card
7/4/2018,21:20:35,5,92722,Female,Web,Member,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11,Medium,credit_card
9/5/2018,21:58:18,10,63487,Female,Web,Member,Home & Furniture,Bed Sheets,211,4,0.2,114.1,11.4,High,credit_card
10/10/2018,21:50:23,9,69857,Male,Web,Guest,Home & Furniture,Curtains,34,1,0.2,17,1.7,Medium,credit_card
10/16/2018,21:14:44,10,76468,Male,Web,Guest,Home & Furniture,Towels,228,5,0.3,113.8,11.4,Medium,credit_card
8/22/2018,20:15:11,9,98862,Male,Web,Guest,Home & Furniture,Sofas,67,4,0.2,16.8,1.7,Medium,credit_card
5/25/2018,23:52:40,4,65353,Male,Web,Member,Home & Furniture,Beds,78,1,0.4,78,7.8,Medium,credit_card
11/15/2018,10:14:58,5,91798,Female,Mobile,Member,Home & Furniture,Dinning Tables,119,3,0.2,31.9,3.2,High,credit_card
10/21/2018,22:17:19,9,65587,Female,Web,Member,Home & Furniture,Shoe Rack,124,3,0.2,36.6,3.7,Medium,money_order
3/15/2018,16:37:16,1,68603,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,35,3.5,Medium,credit_card
2/17/2018,10:17:01,10,78170,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.4,26.4,2.6,Medium,credit_card
1/18/2018,12:14:29,6,74940,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.4,101.4,10.1,Medium,money_order
9/17/2018,23:52:59,1,70167,Male,Web,Member,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9,Medium,credit_card
7/18/2018,16:06:19,4,98220,Female,Web,Member,Home & Furniture,Curtains,34,5,0.3,6.8,0.7,High,credit_card
5/12/2018,9:24:26,9,95851,Male,Web,Member,Home & Furniture,Towels,228,4,0.2,138.9,13.9,Medium,money_order
4/2/2018,17:13:23,9,84394,Female,Web,Member,Home & Furniture,Sofas,67,1,0.2,67,6.7,Medium,money_order
7/4/2018,21:36:52,4,94967,Female,Web,Member,Home & Furniture,Beds,78,4,0.4,19.5,2,High,credit_card
8/12/2018,15:26:55,4,99129,Female,Web,Member,Home & Furniture,Dinning Tables,119,5,0.4,15.2,1.5,Low,e_wallet
10/9/2018,22:48:56,3,85042,Male,Web,Guest,Home & Furniture,Shoe Rack,124,1,0.2,39,3.9,Medium,credit_card
3/8/2018,10:47:59,8,85455,Female,Web,Member,Home & Furniture,Umbrellas,70,5,0.2,14,1.4,Medium,money_order
2/13/2018,13:28:30,7,71054,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,51.7,5.2,High,money_order
1/7/2018,9:33:06,3,73845,Male,Web,Member,Home & Furniture,Sofa Covers,216,3,0.4,110.1,11,Medium,credit_card
11/17/2018,19:09:51,3,98835,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.3,99.4,9.9,Medium,credit_card
8/17/2018,12:23:22,1,77042,Male,Web,Guest,Home & Furniture,Curtains,34,4,0.4,8.5,0.9,High,credit_card
3/23/2018,17:51:58,6,85751,Male,Web,Member,Home & Furniture,Towels,228,5,0.4,102.4,10.2,Medium,money_order
7/3/2018,14:23:02,3,80013,Female,Web,Member,Home & Furniture,Sofas,67,3,0.2,22.3,2.2,Medium,debit_card
7/3/2018,17:57:12,8,91284,Male,Web,Member,Home & Furniture,Beds,78,4,0.3,19.5,2,Medium,money_order
10/26/2018,0:34:53,7,72217,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.3,21.2,2.1,Medium,credit_card
9/11/2018,13:12:00,4,95261,Female,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,19.2,1.9,Medium,credit_card
8/22/2018,21:39:47,8,93096,Female,Mobile,Member,Home & Furniture,Umbrellas,70,5,0.3,14,1.4,Low,money_order
3/3/2018,18:17:52,9,92705,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,49,4.9,Medium,credit_card
6/16/2018,19:22:22,8,99126,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,125.2,12.5,Medium,credit_card
12/28/2018,16:32:15,2,99169,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,128.9,12.9,Medium,credit_card
12/20/2018,8:47:49,1,82600,Male,Web,Guest,Home & Furniture,Curtains,34,1,0.2,17,1.7,Medium,credit_card
3/4/2018,23:49:50,7,72743,Male,Web,Member,Home & Furniture,Towels,228,5,0.4,102.4,10.2,Medium,credit_card
5/11/2018,16:14:10,7,70096,Female,Web,Member,Home & Furniture,Sofas,67,3,0.2,22.3,2.2,High,credit_card
9/27/2018,13:35:36,10,96567,Male,Web,Member,Home & Furniture,Beds,78,5,0.3,15.6,1.6,High,credit_card
3/15/2018,16:06:37,6,79533,Male,Web,Guest,Home & Furniture,Dinning Tables,119,5,0.3,9.3,0.9,Medium,money_order
12/17/2018,9:59:57,9,69022,Female,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2,Medium,credit_card
7/26/2018,13:28:41,5,91274,Male,Web,Guest,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3,High,credit_card
11/22/2018,12:44:01,6,79751,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,Medium,e_wallet
10/26/2018,20:41:56,4,66659,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.3,82,8.2,Medium,credit_card
7/16/2018,17:18:25,3,81945,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,118.3,11.8,High,credit_card
7/5/2018,18:40:52,5,85515,Male,Web,Member,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,Medium,credit_card
12/26/2018,18:25:32,8,96810,Male,Web,Member,Home & Furniture,Towels,228,3,0.2,134.3,13.4,High,credit_card
9/21/2018,16:49:56,4,98731,Female,Web,Member,Home & Furniture,Sofas,67,1,0.2,33.5,3.4,High,credit_card
6/17/2018,9:54:55,8,64418,Female,Web,Member,Home & Furniture,Beds,78,4,0.2,19.5,2,High,credit_card
2/14/2018,18:37:16,9,76987,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.4,34.2,3.4,Medium,money_order
12/4/2018,10:48:32,3,83578,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,37.8,3.8,Medium,credit_card
2/21/2018,10:46:08,3,91683,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.3,35,3.5,Medium,credit_card
12/13/2018,11:05:38,10,79487,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,Medium,credit_card
5/15/2018,12:17:05,1,64483,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.3,92.8,9.3,Medium,money_order
11/5/2018,11:09:30,2,81174,Female,Web,Member,Home & Furniture,Bed Sheets,211,4,0.3,88.8,8.9,Medium,credit_card
10/28/2018,22:11:00,7,67297,Female,Web,Member,Home & Furniture,Curtains,34,4,0.3,8.5,0.9,Medium,money_order
3/20/2018,19:29:21,7,93489,Female,Web,Member,Home & Furniture,Towels,228,1,0.3,125.2,12.5,Medium,credit_card
11/4/2018,15:17:18,5,87784,Female,Web,Member,Home & Furniture,Sofas,67,1,0.3,67,6.7,High,credit_card
1/28/2018,3:06:39,8,97926,Male,Web,Guest,Home & Furniture,Beds,78,3,0.2,26,2.6,High,e_wallet
1/30/2018,21:42:47,5,86444,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,33.1,3.3,High,credit_card
4/16/2018,7:26:01,6,69033,Female,Mobile,Member,Home & Furniture,Shoe Rack,124,3,0.2,36.6,3.7,Medium,credit_card
3/1/2018,23:54:03,3,80485,Male,Web,Member,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3,Medium,credit_card
12/17/2018,11:48:12,1,80943,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,45,4.5,High,credit_card
7/16/2018,15:55:42,6,71348,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,High,credit_card
9/16/2018,9:04:41,6,67199,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3,High,credit_card
9/27/2018,18:35:40,1,95290,Male,Web,Guest,Home & Furniture,Curtains,34,1,0.4,34,3.4,Medium,money_order
9/17/2018,14:03:55,10,70247,Male,Web,Member,Home & Furniture,Towels,228,1,0.4,138.9,13.9,Medium,credit_card
10/20/2018,19:22:00,10,85518,Male,Web,Member,Home & Furniture,Sofas,67,5,0.3,13.4,1.3,High,credit_card
1/23/2018,17:07:40,7,78891,Male,Web,Member,Home & Furniture,Beds,78,1,0.3,78,7.8,Medium,credit_card
10/21/2018,8:50:45,4,71090,Male,Web,Member,Home & Furniture,Dinning Tables,119,5,0.3,9.3,0.9,High,credit_card
4/24/2018,18:49:59,7,84876,Female,Web,Member,Home & Furniture,Shoe Rack,124,5,0.2,37.8,3.8,Medium,credit_card
3/10/2018,23:31:45,5,92293,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,credit_card
5/29/2018,0:19:25,6,65295,Male,Web,Guest,Home & Furniture,Dinner Crockery,133,4,0.2,47.7,4.8,Medium,debit_card
2/4/2018,17:11:32,7,87098,Female,Mobile,Member,Home & Furniture,Sofa Covers,216,1,0.2,131.7,13.2,High,credit_card
3/19/2018,9:58:19,7,87988,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.2,122.6,12.3,Medium,credit_card
8/1/2018,14:39:07,3,88431,Female,Web,Member,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,High,credit_card
5/23/2018,23:59:19,8,60449,Female,Web,Member,Home & Furniture,Towels,228,1,0.2,145.7,14.6,Medium,credit_card
6/19/2018,17:33:17,9,69268,Female,Web,Member,Home & Furniture,Sofas,67,1,0.2,33.5,3.4,Medium,e_wallet
7/20/2018,13:40:57,9,99621,Female,Web,Member,Home & Furniture,Beds,78,1,0.2,78,7.8,Medium,credit_card
4/10/2018,17:44:08,6,89724,Female,Web,Member,Home & Furniture,Dinning Tables,119,5,0.4,15.2,1.5,Medium,credit_card
10/9/2018,11:12:56,4,61003,Male,Web,Member,Home & Furniture,Shoe Rack,124,1,0.3,36.6,3.7,Medium,credit_card
6/2/2018,15:26:11,1,97101,Female,Web,Member,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3,Medium,credit_card
4/24/2018,11:42:09,5,82922,Female,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.3,19.8,2,High,credit_card
7/4/2018,9:40:53,1,63217,Female,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,131.7,13.2,Medium,credit_card
9/15/2018,18:43:59,8,82737,Female,Web,Member,Home & Furniture,Bed Sheets,211,5,0.3,78.3,7.8,High,credit_card
5/5/2018,17:18:17,7,74766,Male,Web,Member,Home & Furniture,Curtains,34,3,0.3,11.3,1.1,High,e_wallet
11/3/2018,9:47:34,7,87378,Female,Web,Member,Home & Furniture,Towels,228,4,0.2,138.9,13.9,High,credit_card
6/14/2018,11:30:57,9,80800,Female,Mobile,Member,Home & Furniture,Sofas,67,3,0.4,22.3,2.2,High,credit_card
11/2/2018,18:18:33,3,73831,Male,Web,Member,Home & Furniture,Beds,78,1,0.3,39,3.9,Medium,credit_card
4/15/2018,23:54:40,6,72148,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,36.6,3.7,High,credit_card
11/29/2018,23:15:51,3,92227,Male,Web,Guest,Home & Furniture,Shoe Rack,124,1,0.3,37.8,3.8,Medium,e_wallet
5/2/2018,2:16:43,2,80962,Male,Web,Member,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3,Medium,credit_card
4/30/2018,10:29:30,5,72343,Male,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,50.3,5,Medium,credit_card
5/1/2018,15:16:30,9,89928,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,127.4,12.7,Medium,credit_card
3/11/2018,23:18:44,9,75666,Male,Web,Guest,Home & Furniture,Bed Sheets,211,3,0.4,105.7,10.6,Medium,credit_card
11/8/2018,23:31:24,8,80316,Male,Web,Guest,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,High,credit_card
7/12/2018,18:06:01,1,86729,Male,Web,Member,Home & Furniture,Towels,228,4,0.3,102.4,10.2,Medium,credit_card
6/5/2018,15:30:29,1,98114,Female,Web,Member,Home & Furniture,Sofas,67,5,0.4,13.4,1.3,Medium,credit_card
12/16/2018,10:36:47,10,62003,Female,Web,Member,Home & Furniture,Beds,78,5,0.2,15.6,1.6,Medium,credit_card
10/24/2018,9:24:20,5,83717,Male,Web,Guest,Home & Furniture,Dinning Tables,119,1,0.3,27.1,2.7,Medium,credit_card
7/4/2018,10:40:15,9,75833,Male,Web,Guest,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2,Medium,debit_card
11/28/2018,16:02:49,3,88598,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.4,35,3.5,Medium,credit_card
12/18/2018,10:22:13,1,69476,Female,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.2,42.4,4.2,Medium,money_order
5/12/2018,11:18:27,6,74123,Male,Web,Member,Home & Furniture,Sofa Covers,216,4,0.4,101.4,10.1,Medium,credit_card
7/9/2018,21:57:27,10,79997,Female,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,118.3,11.8,Medium,credit_card
5/15/2018,18:38:40,4,78905,Female,Web,Member,Home & Furniture,Curtains,34,1,0.4,17,1.7,Low,debit_card
4/21/2018,16:16:45,7,65536,Male,Web,Member,Home & Furniture,Towels,228,4,0.2,138.9,13.9,Medium,credit_card
2/2/2018,18:35:45,9,73719,Female,Web,Member,Home & Furniture,Sofas,67,1,0.4,67,6.7,Medium,credit_card
3/11/2018,22:24:14,10,91869,Female,Web,Member,Home & Furniture,Beds,78,5,0.4,15.6,1.6,Medium,e_wallet
5/14/2018,22:58:59,8,85643,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,34.2,3.4,Medium,credit_card
11/20/2018,13:19:35,8,86878,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.2,34.1,3.4,High,money_order
10/8/2018,20:22:08,9,71634,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.2,70,7,Medium,money_order
1/13/2018,11:14:12,1,60284,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.2,47.7,4.8,High,e_wallet
2/24/2018,13:37:42,8,79520,Male,Web,Member,Home & Furniture,Sofa Covers,216,5,0.2,114.4,11.4,Medium,credit_card
6/10/2018,18:06:40,10,96606,Female,Web,Member,Home & Furniture,Bed Sheets,211,3,0.2,124.7,12.5,Medium,credit_card
10/19/2018,22:37:17,3,64922,Male,Web,Member,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,Medium,credit_card
11/18/2018,22:06:45,10,99219,Female,Web,Member,Home & Furniture,Towels,228,3,0.3,113.8,11.4,Medium,credit_card
4/23/2018,15:11:45,2,68086,Female,Web,Guest,Home & Furniture,Sofas,67,1,0.3,33.5,3.4,Medium,credit_card
6/19/2018,17:20:56,10,94826,Female,Web,Member,Home & Furniture,Beds,78,1,0.4,39,3.9,High,credit_card
5/14/2018,20:29:22,5,96715,Male,Web,Guest,Home & Furniture,Dinning Tables,119,4,0.2,34.2,3.4,Medium,credit_card
5/23/2018,20:17:09,8,73855,Male,Web,Member,Home & Furniture,Shoe Rack,124,5,0.3,25.4,2.5,Medium,credit_card
1/23/2018,12:43:51,5,70249,Female,Web,Member,Home & Furniture,Umbrellas,70,4,0.4,17.5,1.8,High,credit_card
9/19/2018,11:00:59,1,65223,Female,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.2,45,4.5,Low,credit_card
11/22/2018,10:41:32,1,73964,Female,Web,Member,Home & Furniture,Sofa Covers,216,1,0.3,129.5,13,Medium,credit_card
6/25/2018,11:38:06,5,92073,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.2,124.7,12.5,Medium,credit_card
11/5/2018,13:45:46,8,69563,Male,Web,Member,Home & Furniture,Curtains,34,4,0.4,8.5,0.9,Medium,credit_card
8/12/2018,15:00:57,10,76597,Male,Web,Member,Home & Furniture,Towels,228,5,0.3,91,9.1,Medium,credit_card
4/25/2018,13:04:25,3,96486,Male,Web,Member,Home & Furniture,Sofas,67,1,0.4,67,6.7,High,credit_card
5/21/2018,20:08:19,2,63062,Female,Web,Member,Home & Furniture,Beds,78,1,0.3,39,3.9,Medium,credit_card
11/15/2018,14:43:32,5,70427,Male,Web,Guest,Home & Furniture,Dinning Tables,119,4,0.3,15.2,1.5,Medium,credit_card
4/20/2018,18:50:52,2,69992,Female,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,41.5,4.2,Low,credit_card
3/27/2018,1:47:55,7,97301,Male,Web,Member,Home & Furniture,Umbrellas,70,5,0.4,14,1.4,Medium,credit_card
12/18/2018,9:34:24,10,84082,Female,Web,Member,Home & Furniture,Dinner Crockery,133,1,0.3,49,4.9,High,credit_card
10/27/2018,16:07:14,2,63139,Male,Web,Guest,Home & Furniture,Sofa Covers,216,1,0.4,127.4,12.7,Medium,credit_card
11/22/2018,8:22:14,5,87662,Male,Web,Member,Home & Furniture,Bed Sheets,211,1,0.3,120.5,12,High,credit_card
3/25/2018,15:23:33,1,72308,Female,Web,Member,Home & Furniture,Curtains,34,1,0.2,17,1.7,Medium,credit_card
3/4/2018,10:11:30,10,91723,Female,Web,Member,Home & Furniture,Towels,228,1,0.2,143.4,14.3,High,credit_card
9/4/2018,13:14:40,10,78812,Female,Web,Member,Home & Furniture,Sofas,67,5,0.2,13.4,1.3,Medium,e_wallet
